session_id,order_id,variant,device_type,user_type,product_category,order_value_eur,products_in_order,conversion_time_hours
234362,ORD206147,B,mobile,new,decor,85.6425,1,6.4
234380,ORD206148,B,desktop,new,dining,577.7235,1,6.74
234382,ORD206149,B,desktop,new,lighting,380.0,1,6.54
234389,ORD206150,B,mobile,new,sofa,1562.3319999999999,2,6.84
234405,ORD206151,A,desktop,new,lighting,400.0,1,12.16
234415,ORD206152,A,desktop,new,sofa,2500.0,1,4.3
234464,ORD206153,B,mobile,new,decor,175.1325,1,27.95
234539,ORD206154,B,mobile,returning,decor,91.789,1,4.09
234590,ORD206155,A,desktop,new,dining,658.35,1,13.48
234594,ORD206156,A,desktop,returning,dining,648.6,1,6.07
234596,ORD206157,A,desktop,returning,dining,968.34,2,31.19
234597,ORD206158,B,mobile,new,dining,1140.0,1,2.74
234644,ORD206159,B,desktop,new,decor,141.9965,2,25.95
234685,ORD206160,B,desktop,new,dining,899.764,2,1.4
234686,ORD206161,B,desktop,returning,sofa,1880.012,1,41.91
234692,ORD206162,A,mobile,new,sofa,1193.77,1,0.36
234697,ORD206163,B,desktop,new,dining,285.0,3,10.05
234800,ORD206164,B,desktop,new,dining,328.89,1,9.81
234804,ORD206165,A,mobile,new,sofa,1140.32,1,31.38
234817,ORD206166,B,mobile,returning,sofa,1139.5915,1,25.09
234871,ORD206167,A,desktop,returning,sofa,1455.88,2,7.64
234909,ORD206168,A,mobile,new,lighting,235.28,1,13.31
234926,ORD206169,B,mobile,returning,lighting,142.937,1,10.82
234946,ORD206170,B,mobile,new,decor,135.90699999999998,1,31.75
234955,ORD206171,A,mobile,new,lighting,300.95,1,2.23
235008,ORD206172,A,mobile,new,decor,250.0,1,10.78
235022,ORD206173,A,mobile,returning,sofa,1680.88,1,50.1
235024,ORD206174,B,mobile,returning,lighting,203.813,2,26.61
235034,ORD206175,A,mobile,returning,bed,736.86,2,21.56
235037,ORD206176,B,desktop,returning,bed,1074.792,2,17.56
235041,ORD206177,B,desktop,new,bed,646.608,1,2.7
235044,ORD206178,B,desktop,returning,dining,667.0805,1,13.65
235095,ORD206179,A,mobile,new,sofa,1018.52,2,26.5
235134,ORD206180,A,mobile,returning,bed,887.03,1,2.93
235141,ORD206181,B,mobile,new,sofa,2375.0,1,3.5
235179,ORD206182,A,mobile,returning,sofa,2500.0,2,1.92
235200,ORD206183,B,desktop,returning,sofa,828.761,1,15.99
235206,ORD206184,B,mobile,returning,bed,751.2504999999999,1,25.51
235216,ORD206185,B,mobile,new,sofa,1881.0475,1,8.28
235225,ORD206186,A,desktop,new,lighting,180.18,2,0.72
235230,ORD206187,A,desktop,returning,sofa,1190.09,1,42.28
235261,ORD206188,A,mobile,new,lighting,386.58,1,18.27
235299,ORD206189,A,tablet,returning,bed,1800.0,2,25.96
235311,ORD206190,A,desktop,new,dining,848.39,2,7.83
235316,ORD206191,A,mobile,returning,bed,1786.28,2,20.9
235322,ORD206192,B,mobile,returning,bed,1156.1975,1,6.8
235324,ORD206193,A,mobile,returning,bed,1197.95,2,99.89
235329,ORD206194,B,desktop,returning,decor,127.167,2,13.45
235364,ORD206195,B,desktop,new,dining,564.604,1,3.81
235371,ORD206196,B,desktop,new,decor,152.39899999999997,1,5.61
235380,ORD206197,A,tablet,returning,decor,133.09,1,14.27
235405,ORD206198,B,desktop,returning,dining,1014.9134999999999,1,21.77
235415,ORD206199,A,desktop,returning,sofa,2447.12,1,25.22
235417,ORD206200,B,mobile,returning,sofa,1020.6134999999999,1,12.61
235430,ORD206201,A,desktop,new,decor,121.88,2,30.95
235490,ORD206202,B,mobile,returning,lighting,129.01,1,20.82
235514,ORD206203,A,mobile,new,sofa,2500.0,1,1.91
235535,ORD206204,A,mobile,returning,bed,1125.08,1,49.41
235549,ORD206205,B,mobile,new,bed,806.9205,2,15.19
235554,ORD206206,B,mobile,returning,decor,237.5,1,30.87
235555,ORD206207,A,mobile,returning,lighting,169.3,1,24.28
235584,ORD206208,B,desktop,returning,decor,187.63449999999997,1,35.0
235608,ORD206209,A,mobile,returning,sofa,844.25,3,18.07
235618,ORD206210,B,mobile,new,dining,1099.8245,3,0.15
235626,ORD206211,A,tablet,returning,bed,1800.0,1,22.58
235635,ORD206212,B,mobile,returning,bed,819.7455,1,12.06
235681,ORD206213,B,mobile,returning,decor,87.8275,1,8.37
235708,ORD206214,B,tablet,new,dining,1140.0,1,0.9
235715,ORD206215,A,desktop,returning,sofa,1209.25,3,2.43
235731,ORD206216,B,desktop,returning,dining,289.351,2,13.34
235735,ORD206217,B,mobile,returning,lighting,380.0,2,16.74
235736,ORD206218,A,mobile,returning,sofa,1549.28,3,1.49
235739,ORD206219,A,mobile,returning,dining,567.52,1,17.69
235776,ORD206220,B,desktop,new,bed,865.203,1,38.88
235789,ORD206221,A,mobile,returning,sofa,1118.34,1,42.15
235802,ORD206222,B,mobile,returning,dining,601.9675,2,0.61
235869,ORD206223,B,mobile,new,decor,93.0145,1,39.47
235902,ORD206224,B,mobile,new,sofa,726.9209999999999,1,10.0
235930,ORD206225,A,desktop,returning,lighting,222.39,1,17.23
235937,ORD206226,A,mobile,returning,bed,491.09,2,0.84
235955,ORD206227,A,mobile,new,lighting,167.98,1,3.2
235980,ORD206228,B,desktop,returning,lighting,231.24899999999997,1,16.0
236007,ORD206229,B,desktop,returning,sofa,1958.2730000000001,1,3.02
236011,ORD206230,A,mobile,new,sofa,1957.11,2,13.87
236027,ORD206231,B,tablet,new,dining,300.846,1,3.83
236053,ORD206232,B,desktop,new,sofa,2375.0,1,15.1
236066,ORD206233,B,mobile,new,bed,1710.0,1,43.97
236071,ORD206234,A,tablet,new,dining,899.6,1,18.32
236083,ORD206235,A,desktop,returning,sofa,1183.5,1,9.5
236087,ORD206236,B,mobile,returning,decor,129.789,1,8.19
236108,ORD206237,B,mobile,new,bed,682.879,1,28.96
236145,ORD206238,A,desktop,returning,dining,616.04,1,62.16
236159,ORD206239,B,mobile,new,decor,63.051500000000004,1,3.34
236189,ORD206240,B,desktop,returning,decor,197.84699999999998,2,6.2
236205,ORD206241,B,desktop,new,sofa,1694.211,2,14.9
236216,ORD206242,A,mobile,new,sofa,1878.85,1,21.06
236233,ORD206243,A,mobile,returning,sofa,1539.71,2,52.88
236249,ORD206244,A,desktop,new,sofa,2500.0,1,0.03
236260,ORD206245,B,mobile,new,dining,886.559,1,6.22
236336,ORD206246,A,mobile,returning,dining,691.42,1,9.46
236354,ORD206247,B,mobile,returning,sofa,1436.894,1,16.76
236437,ORD206248,B,mobile,returning,lighting,380.0,1,45.87
236469,ORD206249,A,desktop,returning,bed,925.58,1,13.75
236477,ORD206250,B,desktop,new,sofa,1518.2994999999999,1,14.14
236492,ORD206251,B,desktop,returning,bed,551.2375,2,16.06
236506,ORD206252,B,desktop,returning,bed,1554.4754999999998,1,5.72
236551,ORD206253,B,mobile,new,bed,1228.977,1,19.76
236570,ORD206254,B,desktop,new,bed,1710.0,1,12.51
236601,ORD206255,B,mobile,returning,dining,614.6595,1,3.49
236671,ORD206256,A,desktop,returning,sofa,1265.08,2,22.16
236761,ORD206257,B,desktop,returning,decor,73.69149999999999,1,7.25
236834,ORD206258,B,desktop,new,lighting,114.1805,3,9.26
236838,ORD206259,A,desktop,new,bed,658.3,2,46.76
236847,ORD206260,A,mobile,new,bed,685.46,1,23.54
236880,ORD206261,B,desktop,returning,sofa,1461.0335,3,70.02
236904,ORD206262,A,mobile,new,dining,744.41,1,19.2
236930,ORD206263,B,mobile,new,decor,135.29899999999998,1,11.04
236936,ORD206264,B,mobile,returning,decor,133.74099999999999,1,1.94
236950,ORD206265,A,desktop,new,lighting,244.56,1,11.43
236962,ORD206266,B,desktop,returning,lighting,180.62349999999998,1,48.95
236967,ORD206267,A,desktop,new,lighting,281.44,1,34.41
236995,ORD206268,B,mobile,returning,lighting,217.1795,2,79.17
237006,ORD206269,B,mobile,returning,decor,78.46999999999998,1,10.01
237008,ORD206270,A,desktop,returning,dining,1013.22,1,12.14
237032,ORD206271,B,desktop,returning,bed,417.42999999999995,1,6.29
237063,ORD206272,A,desktop,new,bed,1104.22,1,7.99
237072,ORD206273,A,desktop,new,bed,1490.71,1,12.31
237095,ORD206274,B,mobile,returning,sofa,1263.0345,1,6.12
237142,ORD206275,B,desktop,returning,dining,637.6115,2,2.62
237168,ORD206276,B,mobile,new,lighting,192.3655,1,20.83
237218,ORD206277,A,desktop,returning,bed,1016.04,1,34.2
237234,ORD206278,B,mobile,returning,bed,951.52,1,59.81
237266,ORD206279,A,desktop,returning,dining,829.18,2,0.99
237289,ORD206280,A,mobile,returning,sofa,861.71,1,2.13
237313,ORD206281,B,mobile,returning,sofa,2375.0,1,8.5
237341,ORD206282,B,mobile,new,lighting,93.841,1,6.64
237367,ORD206283,B,desktop,new,lighting,380.0,2,1.85
237372,ORD206284,B,desktop,returning,sofa,1225.9085,1,32.73
237473,ORD206285,A,desktop,returning,decor,77.53,2,63.49
237509,ORD206286,B,mobile,new,bed,921.31,1,21.32
237521,ORD206287,A,desktop,returning,sofa,1916.42,1,57.56
237531,ORD206288,A,desktop,returning,dining,685.57,1,21.99
237545,ORD206289,B,mobile,new,dining,373.863,1,18.26
237553,ORD206290,B,desktop,new,sofa,801.781,2,8.84
237599,ORD206291,A,desktop,new,sofa,2302.08,1,6.88
237612,ORD206292,A,desktop,returning,bed,1117.26,2,24.1
237634,ORD206293,B,desktop,new,bed,1710.0,1,8.03
237656,ORD206294,B,mobile,new,lighting,162.7635,2,10.05
237684,ORD206295,A,desktop,returning,sofa,600.0,2,58.13
237686,ORD206296,B,desktop,new,bed,630.439,1,1.8
237722,ORD206297,A,mobile,returning,decor,66.4,2,38.54
237724,ORD206298,A,desktop,returning,decor,213.26,1,27.73
237744,ORD206299,A,mobile,new,lighting,175.34,1,0.28
237751,ORD206300,B,desktop,new,dining,1120.7245,1,13.93
237755,ORD206301,B,tablet,new,lighting,238.63049999999998,1,0.87
237765,ORD206302,B,mobile,new,lighting,147.64899999999997,1,8.23
237782,ORD206303,B,desktop,new,sofa,1445.444,1,20.04
237808,ORD206304,B,mobile,new,decor,76.855,1,48.55
237830,ORD206305,A,mobile,returning,decor,168.86,2,37.49
237848,ORD206306,A,desktop,returning,bed,1307.07,1,43.15
237850,ORD206307,A,desktop,returning,lighting,140.66,1,4.13
237904,ORD206308,A,mobile,returning,bed,953.49,1,7.93
237936,ORD206309,B,mobile,new,sofa,2243.6055,2,8.66
237976,ORD206310,A,tablet,returning,sofa,2500.0,2,53.21
237980,ORD206311,A,mobile,returning,lighting,174.69,2,15.91
238004,ORD206312,A,mobile,new,dining,685.29,1,2.5
238010,ORD206313,A,desktop,returning,lighting,102.92,1,27.21
238016,ORD206314,B,desktop,returning,bed,1284.1245,1,12.63
238017,ORD206315,B,mobile,returning,dining,661.6845,2,23.73
238041,ORD206316,A,desktop,returning,dining,527.41,1,11.86
238079,ORD206317,A,mobile,returning,decor,131.37,2,43.24
238143,ORD206318,B,tablet,new,lighting,101.46,1,13.51
238177,ORD206319,B,mobile,new,dining,708.3389999999999,1,7.63
238187,ORD206320,B,mobile,new,decor,91.732,3,16.95
238221,ORD206321,A,mobile,new,lighting,224.1,2,0.8
238246,ORD206322,A,desktop,returning,dining,468.82,2,47.19
238255,ORD206323,A,desktop,new,decor,93.28,1,1.14
238289,ORD206324,A,desktop,new,bed,1800.0,2,33.91
238335,ORD206325,A,mobile,returning,decor,91.07,1,8.83
238458,ORD206326,A,desktop,returning,dining,672.33,1,28.67
238491,ORD206327,B,mobile,returning,bed,1710.0,1,21.7
238513,ORD206328,B,mobile,returning,decor,144.20049999999998,1,51.02
238518,ORD206329,B,mobile,new,bed,941.4309999999999,1,3.13
238540,ORD206330,A,desktop,new,sofa,1143.14,1,3.59
238543,ORD206331,A,mobile,new,sofa,679.0,1,5.24
238557,ORD206332,A,mobile,new,bed,1701.31,1,0.41
238564,ORD206333,B,tablet,returning,sofa,1537.537,2,20.52
238665,ORD206334,A,desktop,new,bed,1474.35,1,66.9
238702,ORD206335,B,desktop,new,decor,87.647,1,0.26
238709,ORD206336,A,mobile,returning,dining,622.14,1,30.64
238714,ORD206337,A,desktop,returning,bed,1008.28,1,7.54
238721,ORD206338,B,desktop,new,lighting,153.11149999999998,1,9.57
238731,ORD206339,B,desktop,returning,bed,879.301,1,43.1
238751,ORD206340,B,mobile,returning,lighting,280.307,2,21.95
238758,ORD206341,B,mobile,new,bed,1411.2155,1,3.16
238808,ORD206342,A,desktop,returning,dining,442.89,1,4.86
238814,ORD206343,B,desktop,new,bed,1217.2444999999998,2,20.12
238834,ORD206344,B,mobile,new,sofa,1072.2745,2,1.23
238844,ORD206345,A,desktop,new,dining,491.74,1,24.7
238845,ORD206346,B,mobile,returning,sofa,1241.9444999999998,1,41.43
238874,ORD206347,B,mobile,new,bed,725.1255,3,14.16
238906,ORD206348,B,desktop,returning,sofa,2079.1415,2,1.43
238913,ORD206349,A,mobile,new,lighting,389.63,1,3.7
238922,ORD206350,A,desktop,returning,dining,915.38,1,18.03
238927,ORD206351,B,mobile,returning,dining,1140.0,1,43.81
238936,ORD206352,B,desktop,returning,lighting,179.664,1,39.91
238948,ORD206353,B,desktop,returning,bed,1476.3,2,37.56
238963,ORD206354,A,desktop,new,lighting,225.45,1,3.39
238967,ORD206355,A,desktop,new,bed,1800.0,1,36.79
238994,ORD206356,A,desktop,new,sofa,1602.45,2,0.82
239008,ORD206357,A,mobile,returning,bed,967.69,1,36.37
239012,ORD206358,A,mobile,returning,sofa,2500.0,1,21.8
239074,ORD206359,B,desktop,returning,lighting,129.86499999999998,2,46.52
239088,ORD206360,A,desktop,new,sofa,1942.85,1,4.9
239107,ORD206361,B,desktop,returning,bed,911.183,1,24.82
239149,ORD206362,A,desktop,new,dining,728.48,1,5.33
239155,ORD206363,A,mobile,returning,sofa,2500.0,3,9.93
239169,ORD206364,B,mobile,new,sofa,1940.5555,1,6.57
239173,ORD206365,A,desktop,new,dining,510.8,2,7.69
239174,ORD206366,A,mobile,new,lighting,65.99,2,1.21
239191,ORD206367,B,tablet,returning,sofa,1234.1354999999999,1,15.0
239210,ORD206368,A,mobile,returning,decor,89.23,1,15.27
239218,ORD206369,B,mobile,returning,lighting,224.713,2,15.8
239228,ORD206370,B,mobile,returning,lighting,162.7825,1,0.19
239286,ORD206371,A,desktop,returning,lighting,118.36,2,39.31
239292,ORD206372,A,tablet,returning,lighting,199.19,1,6.71
239301,ORD206373,A,mobile,new,sofa,2108.86,1,32.83
239324,ORD206374,B,mobile,new,bed,1685.281,2,14.21
239333,ORD206375,A,mobile,new,bed,1463.43,1,15.64
239340,ORD206376,B,mobile,new,dining,518.9375,1,1.56
239352,ORD206377,A,mobile,returning,bed,727.14,1,27.73
239356,ORD206378,A,desktop,new,sofa,742.36,1,3.04
239401,ORD206379,B,tablet,new,decor,97.58399999999999,1,6.42
239447,ORD206380,B,mobile,new,dining,431.604,1,23.77
239464,ORD206381,B,mobile,returning,sofa,1994.5629999999999,1,6.93
239481,ORD206382,A,desktop,new,lighting,400.0,1,1.37
239486,ORD206383,A,desktop,new,decor,247.22,1,11.41
239499,ORD206384,B,mobile,returning,sofa,1443.6865,2,1.1
239512,ORD206385,B,mobile,new,bed,939.3504999999999,1,12.94
239520,ORD206386,B,desktop,returning,lighting,153.61499999999998,2,6.09
239527,ORD206387,A,mobile,returning,dining,584.53,1,23.72
239537,ORD206388,A,mobile,new,decor,148.86,1,5.36
239598,ORD206389,B,desktop,returning,sofa,2281.4629999999997,1,3.01
239613,ORD206390,B,mobile,returning,bed,971.261,1,4.66
239630,ORD206391,B,desktop,returning,dining,462.95399999999995,1,2.05
239635,ORD206392,A,mobile,returning,sofa,2003.69,1,1.47
239706,ORD206393,B,mobile,new,sofa,1428.4199999999998,1,1.92
239749,ORD206394,A,tablet,returning,dining,769.63,2,35.71
239782,ORD206395,B,desktop,returning,bed,1377.8324999999998,1,11.63
239784,ORD206396,B,desktop,returning,dining,563.2739999999999,1,19.5
239785,ORD206397,B,tablet,returning,dining,532.3325,2,27.95
239794,ORD206398,B,desktop,returning,lighting,131.4515,2,1.86
239841,ORD206399,B,desktop,returning,sofa,2375.0,1,19.92
239842,ORD206400,B,tablet,returning,decor,133.0,2,45.43
239859,ORD206401,B,mobile,returning,sofa,1216.0569999999998,2,14.57
239876,ORD206402,B,mobile,new,sofa,1286.148,1,40.15
239897,ORD206403,A,desktop,returning,sofa,2500.0,1,34.3
239906,ORD206404,B,desktop,new,decor,69.369,1,13.49
239929,ORD206405,B,mobile,returning,bed,440.40099999999995,2,0.6
239930,ORD206406,A,mobile,new,sofa,1973.76,1,16.26
239932,ORD206407,A,desktop,returning,lighting,256.1,1,1.83
239939,ORD206408,B,mobile,returning,decor,163.5045,1,29.27
239946,ORD206409,A,tablet,returning,lighting,217.31,2,33.11
239973,ORD206410,A,desktop,new,sofa,2354.9,1,6.05
240006,ORD206411,A,mobile,returning,dining,1200.0,1,28.88
240012,ORD206412,B,mobile,returning,dining,495.026,2,15.87
240020,ORD206413,B,desktop,new,bed,1710.0,2,9.82
240030,ORD206414,B,tablet,new,dining,1102.228,1,6.33
240031,ORD206415,B,mobile,returning,lighting,196.612,1,23.84
240047,ORD206416,B,desktop,returning,dining,1140.0,1,8.36
240052,ORD206417,B,desktop,returning,decor,118.085,1,18.9
240105,ORD206418,B,tablet,new,sofa,789.0319999999999,1,1.45
240135,ORD206419,B,mobile,returning,lighting,109.478,2,5.21
240148,ORD206420,B,desktop,new,decor,135.27049999999997,1,13.9
240149,ORD206421,B,desktop,returning,bed,819.5555,1,2.52
240155,ORD206422,A,desktop,returning,sofa,2500.0,1,6.12
240163,ORD206423,A,tablet,new,sofa,1214.53,1,6.41
240199,ORD206424,A,mobile,returning,lighting,341.97,2,24.09
240261,ORD206425,A,mobile,returning,decor,141.55,1,1.65
240295,ORD206426,B,desktop,returning,lighting,166.2405,1,14.8
240319,ORD206427,B,mobile,returning,lighting,87.4665,1,19.3
240348,ORD206428,A,desktop,returning,decor,93.89,1,20.32
240380,ORD206429,A,mobile,returning,dining,600.58,1,40.39
240401,ORD206430,A,desktop,returning,lighting,178.43,2,8.56
240450,ORD206431,A,tablet,new,bed,1800.0,1,2.72
240467,ORD206432,B,mobile,new,dining,674.8894999999999,3,8.2
240474,ORD206433,A,desktop,returning,dining,1200.0,2,76.14
240480,ORD206434,B,desktop,returning,sofa,1652.734,1,47.83
240491,ORD206435,B,desktop,new,dining,397.1475,2,2.67
240532,ORD206436,B,mobile,new,decor,85.158,2,8.22
240536,ORD206437,A,desktop,new,sofa,1227.22,2,2.76
240579,ORD206438,B,desktop,returning,decor,116.4035,2,11.9
240614,ORD206439,A,desktop,returning,sofa,963.3,2,5.33
240649,ORD206440,A,mobile,returning,bed,401.2,1,1.62
240679,ORD206441,A,desktop,returning,dining,372.3,1,136.92
240683,ORD206442,B,desktop,new,bed,838.5269999999999,1,6.65
240685,ORD206443,A,mobile,returning,sofa,1310.62,1,0.46
240772,ORD206444,A,desktop,new,lighting,400.0,1,2.44
240808,ORD206445,A,mobile,returning,sofa,1559.53,2,77.83
240852,ORD206446,B,mobile,new,decor,121.08699999999999,2,9.92
240885,ORD206447,A,desktop,new,sofa,1952.16,1,0.24
240918,ORD206448,A,mobile,returning,lighting,400.0,1,11.7
240920,ORD206449,B,mobile,returning,dining,1140.0,1,57.71
240957,ORD206450,A,desktop,new,lighting,304.71,1,18.39
240981,ORD206451,B,mobile,returning,sofa,2375.0,1,42.36
240986,ORD206452,A,mobile,returning,sofa,1251.2,1,2.18
241026,ORD206453,B,tablet,returning,dining,949.3159999999999,2,38.65
241030,ORD206454,B,desktop,returning,sofa,2339.8405,2,9.91
241040,ORD206455,B,mobile,new,decor,168.226,1,4.6
241042,ORD206456,A,desktop,new,bed,1157.65,2,20.17
241050,ORD206457,A,mobile,returning,sofa,1571.96,1,28.59
241103,ORD206458,B,desktop,new,dining,1009.8974999999999,1,2.84
241110,ORD206459,B,desktop,returning,sofa,847.9129999999999,3,15.0
241125,ORD206460,A,desktop,returning,dining,558.66,1,21.57
241169,ORD206461,A,desktop,returning,dining,849.66,2,8.48
241271,ORD206462,A,mobile,returning,lighting,259.16,2,52.04
241292,ORD206463,B,mobile,returning,decor,169.94549999999998,2,16.92
241312,ORD206464,A,desktop,new,decor,111.23,1,12.54
241318,ORD206465,A,desktop,returning,decor,250.0,1,36.02
241334,ORD206466,A,tablet,returning,sofa,2500.0,1,67.91
241339,ORD206467,B,desktop,new,decor,44.4505,2,7.32
241349,ORD206468,A,mobile,new,bed,833.66,1,4.67
241351,ORD206469,B,mobile,returning,lighting,273.4575,2,13.3
241352,ORD206470,A,mobile,new,sofa,1953.85,2,0.45
241398,ORD206471,A,desktop,returning,sofa,2500.0,1,54.65
241406,ORD206472,B,desktop,returning,decor,237.5,1,17.58
241417,ORD206473,A,mobile,new,decor,237.62,2,58.82
241444,ORD206474,A,desktop,returning,decor,236.44,1,1.36
241455,ORD206475,B,desktop,new,sofa,1671.1544999999999,1,31.79
241469,ORD206476,B,mobile,new,dining,740.24,1,6.2
241484,ORD206477,B,mobile,returning,dining,660.4875,1,54.31
241565,ORD206478,A,desktop,new,bed,781.77,1,7.71
241575,ORD206479,B,mobile,returning,bed,529.3305,1,2.6
241579,ORD206480,B,mobile,new,sofa,2375.0,1,7.99
241597,ORD206481,A,mobile,returning,dining,875.26,1,14.51
241603,ORD206482,A,tablet,new,sofa,1687.84,1,17.04
241646,ORD206483,B,desktop,returning,dining,1140.0,1,0.65
241650,ORD206484,A,desktop,returning,bed,990.23,1,10.32
241659,ORD206485,A,desktop,new,sofa,1366.65,1,22.56
241675,ORD206486,A,mobile,returning,sofa,2054.88,1,45.96
241692,ORD206487,A,desktop,returning,sofa,1141.35,1,67.75
241705,ORD206488,B,mobile,returning,decor,105.3835,2,11.25
241719,ORD206489,B,mobile,new,lighting,229.81449999999998,1,11.0
241720,ORD206490,A,desktop,returning,decor,120.03,1,64.03
241722,ORD206491,B,desktop,new,bed,713.545,1,20.09
241765,ORD206492,B,mobile,new,decor,115.482,1,38.61
241770,ORD206493,B,desktop,returning,bed,702.8385,1,1.64
241789,ORD206494,B,desktop,new,bed,745.978,1,3.54
241812,ORD206495,B,mobile,returning,decor,122.398,1,54.44
241820,ORD206496,A,desktop,new,lighting,175.8,1,0.2
241867,ORD206497,A,desktop,new,dining,1200.0,1,11.11
241910,ORD206498,B,mobile,new,lighting,262.2,2,0.35
241921,ORD206499,A,desktop,returning,bed,1611.24,2,46.33
241926,ORD206500,B,tablet,returning,dining,1044.1544999999999,1,87.32
241951,ORD206501,B,mobile,returning,lighting,191.70049999999998,1,15.07
241961,ORD206502,B,desktop,returning,dining,637.564,1,22.34
241970,ORD206503,B,mobile,new,lighting,295.469,2,51.86
241977,ORD206504,A,desktop,new,decor,220.37,2,8.15
242001,ORD206505,A,mobile,returning,dining,304.72,1,3.36
242045,ORD206506,A,tablet,returning,decor,106.77,1,3.42
242047,ORD206507,A,mobile,new,bed,647.35,2,3.56
242096,ORD206508,A,mobile,returning,sofa,1937.26,1,11.29
242106,ORD206509,A,desktop,returning,decor,103.16,1,26.79
242132,ORD206510,A,mobile,returning,bed,1183.91,1,20.48
242154,ORD206511,A,mobile,new,dining,1083.4,2,6.55
242182,ORD206512,A,tablet,new,sofa,1362.41,1,7.56
242219,ORD206513,B,desktop,returning,sofa,1092.8705,2,9.29
242237,ORD206514,B,mobile,new,sofa,1084.8809999999999,1,2.66
242242,ORD206515,B,mobile,returning,bed,618.165,2,63.82
242247,ORD206516,B,desktop,new,dining,962.578,1,1.44
242411,ORD206517,B,mobile,new,sofa,570.0,1,2.38
242412,ORD206518,B,desktop,returning,sofa,2011.1785,1,1.09
242462,ORD206519,A,desktop,returning,sofa,2488.31,2,2.56
242465,ORD206520,B,mobile,returning,bed,1054.0059999999999,1,10.66
242469,ORD206521,A,desktop,returning,bed,1208.99,1,32.56
242476,ORD206522,A,mobile,returning,lighting,163.98,2,11.82
242483,ORD206523,B,mobile,returning,sofa,1014.1819999999999,1,17.2
242495,ORD206524,A,mobile,returning,sofa,2002.18,1,26.15
242505,ORD206525,A,desktop,returning,sofa,1264.94,1,11.35
242506,ORD206526,A,tablet,returning,sofa,933.19,1,61.74
242510,ORD206527,A,mobile,returning,sofa,2500.0,1,8.71
242551,ORD206528,A,desktop,returning,lighting,185.33,2,22.48
242581,ORD206529,B,mobile,returning,sofa,1442.5465,1,21.34
242583,ORD206530,B,mobile,new,dining,945.7155,1,3.44
242634,ORD206531,A,desktop,new,bed,911.62,1,36.29
242640,ORD206532,A,mobile,new,bed,1800.0,2,15.56
242641,ORD206533,B,tablet,new,decor,116.9545,1,4.59
242646,ORD206534,B,desktop,returning,bed,809.799,1,51.1
242655,ORD206535,A,mobile,returning,sofa,1192.98,1,10.56
242709,ORD206536,A,mobile,returning,decor,185.68,1,4.11
242710,ORD206537,B,desktop,new,dining,1140.0,1,17.81
242734,ORD206538,A,desktop,new,bed,1581.08,3,9.59
242745,ORD206539,A,desktop,returning,decor,108.23,1,25.28
242760,ORD206540,B,desktop,new,lighting,115.748,2,5.23
242808,ORD206541,A,desktop,new,bed,1269.02,1,0.16
242831,ORD206542,B,mobile,returning,lighting,380.0,1,12.11
242835,ORD206543,A,desktop,new,decor,123.58,1,38.35
242855,ORD206544,A,desktop,returning,lighting,216.53,1,6.55
242870,ORD206545,B,tablet,returning,sofa,1797.3809999999999,1,19.82
242903,ORD206546,B,mobile,returning,dining,1140.0,1,11.93
242920,ORD206547,A,desktop,returning,bed,451.84,2,1.81
242925,ORD206548,B,mobile,returning,decor,155.61,2,14.53
242927,ORD206549,B,mobile,returning,decor,71.31649999999999,2,10.46
242944,ORD206550,A,mobile,new,decor,49.69,3,6.29
242948,ORD206551,A,desktop,returning,dining,1049.97,1,124.08
242971,ORD206552,A,mobile,new,lighting,349.09,1,31.98
242972,ORD206553,A,mobile,new,bed,728.35,1,51.34
242983,ORD206554,A,desktop,returning,decor,177.33,1,2.18
242984,ORD206555,A,mobile,returning,dining,300.0,1,2.59
242996,ORD206556,A,desktop,new,sofa,1076.45,2,3.35
243001,ORD206557,B,desktop,new,bed,840.0374999999999,1,2.25
243004,ORD206558,A,mobile,returning,decor,159.79,1,2.81
243030,ORD206559,A,desktop,new,dining,1200.0,1,10.95
243043,ORD206560,A,mobile,new,decor,127.55,2,14.74
243049,ORD206561,A,mobile,new,dining,350.8,1,10.7
243056,ORD206562,A,mobile,returning,decor,150.97,1,62.06
243111,ORD206563,A,desktop,returning,dining,478.96,1,23.16
243136,ORD206564,B,mobile,returning,dining,888.4209999999999,2,45.23
243148,ORD206565,B,mobile,new,decor,101.631,1,1.99
243165,ORD206566,A,desktop,returning,decor,97.45,1,6.1
243172,ORD206567,B,mobile,returning,sofa,740.05,2,15.84
243185,ORD206568,A,tablet,new,dining,912.56,1,13.79
243208,ORD206569,A,desktop,returning,sofa,1271.15,1,5.98
243218,ORD206570,A,mobile,returning,decor,148.34,1,22.59
243223,ORD206571,A,mobile,new,sofa,2500.0,1,11.57
243251,ORD206572,A,desktop,new,decor,145.66,1,55.26
243255,ORD206573,A,desktop,returning,decor,122.64,1,20.25
243302,ORD206574,B,mobile,new,sofa,2375.0,1,4.56
243318,ORD206575,B,mobile,new,bed,620.4735,2,12.16
243354,ORD206576,B,desktop,returning,dining,1140.0,1,13.13
243378,ORD206577,B,desktop,returning,lighting,70.0625,1,32.27
243463,ORD206578,B,mobile,returning,dining,478.724,1,50.57
243495,ORD206579,B,mobile,returning,lighting,177.3175,1,11.75
243515,ORD206580,B,desktop,returning,dining,765.7189999999999,1,10.14
243549,ORD206581,B,mobile,new,sofa,1448.009,1,21.62
